,DES_Density,DES_Temperature_para,DES_Temperature_perp,DES_Velocity_x,DES_Velocity_y,DES_Velocity_z,DIS_Density,DIS_Temperature_para,DIS_Temperature_perp,DIS_Velocity_x,DIS_Velocity_y,DIS_Velocity_z,FGM_Magnetic_Field_w,FGM_Magnetic_Field_x,FGM_Magnetic_Field_y,FGM_Magnetic_Field_z,Time
0,0.8296489,54.28136,48.727093,-25.001144,-11.944561,-18.189747,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.392527827247118,11.162592750401297,34.79794477351623,38.58853772930833,2015-10-16 16:00:01.857557
1,0.73793226,53.750824,54.3863,-44.884403,-13.512299,-24.475239,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.226012782796465,11.285478401801074,34.78511406833758,38.55958526747881,2015-10-16 16:00:06.357593
2,0.7575246,55.94844,53.622482,-46.677746,9.989202,-30.77717,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.302549961634213,11.420714396717813,34.71799320120772,38.56325424820534,2015-10-16 16:00:10.857619
3,0.7872788,56.593998,53.802864,-35.835228,-28.8617,35.38317,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.281876263897207,11.437824065134091,34.68129513114802,38.52869746334223,2015-10-16 16:00:15.357654
4,0.8467379,53.89822,50.096703,-16.836636,17.317713,25.702045,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.499673221760922,11.428087104470416,34.57493337668216,38.50024879301959,2015-10-16 16:00:19.857683
5,0.87272793,51.881035,47.745556,-50.245377,-54.14502,2.7028108,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.416837963882648,11.43178601352773,34.5988820933069,38.49605538416988,2015-10-16 16:00:24.357717
6,0.7451399,58.797825,56.406338,-60.179718,-14.864553,-57.87371,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.616515993278881,11.54797867363959,34.50534943144885,38.51170480356086,2015-10-16 16:00:28.857746
7,0.75987315,56.125767,54.69818,-68.15641,9.40729,-39.70548,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.695004132843263,11.425980659585969,34.518343022936406,38.51275343487293,2015-10-16 16:00:33.357781
8,0.61455536,69.28398,68.167046,-84.28639,-8.296998,-31.009338,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.657639892940521,11.246165753771471,34.57006488367398,38.49391363267232,2015-10-16 16:00:37.857808
9,0.60130036,70.527084,70.62912,-58.74984,-6.963256,-49.536495,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.552897795942274,11.274548850133796,34.57917505111169,38.47609881023838,2015-10-16 16:00:42.357844
10,0.59583753,72.859474,73.21137,-80.16038,-85.16815,-0.19826984,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.495824622834334,11.11585412898421,34.65240985536366,38.47723146819044,2015-10-16 16:00:46.857872
11,0.49813232,85.581215,92.70707,-113.179535,16.209805,-0.34000874,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.45794949284613,10.901852546147923,34.75696894057235,38.498022806019264,2015-10-16 16:00:51.357906
12,0.4604918,88.96984,99.24073,-71.63859,-97.53003,7.2317705,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.385430966530677,10.88088373801225,34.80653157621194,38.513466574139215,2015-10-16 16:00:55.857934
13,0.44998136,89.94348,95.06285,-38.366596,15.346334,42.230022,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.451361219394428,10.849404370786397,34.877002435958914,38.589522304465355,2015-10-16 16:01:00.357969
14,0.48290965,82.538185,89.81743,-122.9926,-123.75336,6.491827,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.54902691784082,10.929284074663883,34.85318789840676,38.622170080663636,2015-10-16 16:01:04.857997
15,0.38967344,100.30582,108.62724,-131.87355,18.320406,-24.6012,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.521684053624949,10.99643686806979,34.887088689721566,38.66294121753526,2015-10-16 16:01:09.358032
16,0.30878866,120.49795,140.22937,-94.97876,93.222176,82.94672,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.48823084748948,11.11530683180206,34.90057041570945,38.69826287194607,2015-10-16 16:01:13.858060
17,0.24471962,147.63863,167.13391,-66.21959,38.28426,113.566216,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.560066496780802,11.209179160715436,34.85756866973815,38.70983215051534,2015-10-16 16:01:18.358095
18,0.24604078,142.05835,171.5022,-189.41734,10.186098,10.259758,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.646130427269107,11.433684273303944,34.783075910547545,38.736496270222226,2015-10-16 16:01:22.858123
19,0.19087647,183.66718,223.53537,-226.34483,-233.79768,-77.13763,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.694014924536262,11.421750167634254,34.739540310413275,38.709557686391626,2015-10-16 16:01:27.358157
20,0.16914319,227.87196,270.65298,-282.02094,42.60511,-26.995693,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.639194374491481,11.317520583436576,34.79543735021953,38.71121385121341,2015-10-16 16:01:31.858185
21,0.14042431,246.81973,313.82236,-191.69809,-316.00885,75.07071,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.676289226506924,11.319463656818698,34.81312261785206,38.73980085317453,2015-10-16 16:01:36.358220
22,0.14919625,223.99225,284.59396,-212.1097,51.284214,56.250618,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.646173615879592,11.373733732296794,34.77613658841875,38.71262727244386,2015-10-16 16:01:40.858249
23,0.15662234,222.21803,277.2608,-221.34686,38.132717,-53.28787,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.654425590146865,11.4124786202268,34.78791016356831,38.73729314553389,2015-10-16 16:01:45.358283
24,0.15710582,221.53615,280.78424,-302.92435,25.680382,-19.963535,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.62589588593394,11.414679741439983,34.76532569681647,38.70834849988406,2015-10-16 16:01:49.858311
25,0.15126413,222.26546,277.9302,-241.00386,36.511555,-19.26646,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.584271343657747,11.420950701576658,34.79450632072985,38.72285465570167,2015-10-16 16:01:54.358346
26,0.1369539,246.91223,310.29468,-145.46794,-86.395226,19.782299,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.547521980588348,11.425768510070316,34.80131247698897,38.71847048955329,2015-10-16 16:01:58.858374
27,0.17034426,207.5022,250.45663,-261.6999,-17.810404,-16.39598,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.508890263945542,11.403473128470226,34.8305062924342,38.725644446933416,2015-10-16 16:02:03.358408
28,0.15610452,218.28374,268.59406,-305.8211,-281.6648,-18.296188,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.517535712693244,11.423679966048162,34.80138722581015,38.70821259457837,2015-10-16 16:02:07.858437
29,0.15577495,220.70636,272.76852,-192.47264,80.68643,32.188267,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.502554988310294,11.381173039866553,34.83593733749876,38.72192616054963,2015-10-16 16:02:12.358471
30,0.13870688,256.00797,313.68494,-186.96992,-321.41382,98.3414,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.468160895786722,11.367248578349313,34.80963198270669,38.683068766818685,2015-10-16 16:02:16.858498
31,0.16629906,220.42398,266.71594,-248.6666,-32.970604,15.805635,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.421639239342229,11.408677773448945,34.74200372064234,38.61945134283726,2015-10-16 16:02:21.358534
32,0.16199093,215.41856,268.55087,-226.42384,46.06293,-43.908268,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.442475303109191,11.374603603564927,34.69645408115998,38.57513159814421,2015-10-16 16:02:25.858563
33,0.1729054,215.45071,255.51646,-253.617,13.522892,10.888996,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.457106064728578,11.341229483929055,34.590424301160965,38.47467296809191,2015-10-16 16:02:30.358597
34,0.16846928,214.28137,254.37836,-89.92123,-6.1357527,46.01323,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.432225742936998,11.314476583318934,34.54246067326686,38.41561048455799,2015-10-16 16:02:34.858625
35,0.19080105,190.36246,229.70512,-226.25626,-236.18817,61.762383,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.437108506747032,11.325566559181892,34.48037877257372,38.364651446510756,2015-10-16 16:02:39.358659
36,0.18828891,200.22171,241.437,-133.9907,-0.12388539,40.48061,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.471746219268178,11.390559425180257,34.40904669354958,38.33108251270502,2015-10-16 16:02:43.858688
37,0.2260267,167.49634,191.88861,-249.9665,-240.72792,-10.246487,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.537240263416658,11.400785081705285,34.355503510298895,38.30745518381988,2015-10-16 16:02:48.358723
38,0.24852093,144.36865,175.9476,-145.42618,-16.896406,22.384499,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.597725893865181,11.336716621328845,34.265727220115,38.227786673121756,2015-10-16 16:02:52.858750
39,0.31224188,123.23487,146.01103,-58.30451,9.544044,31.69245,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.684165983409363,11.243732048580995,34.13912130861599,38.115472235545624,2015-10-16 16:02:57.358786
40,0.6871457,62.246246,68.69342,-40.214664,-11.116543,6.6164837,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.546032716981394,11.202021813999082,34.14976563104361,38.06697566623805,2015-10-16 16:03:01.858813
41,0.6064883,63.721905,69.324814,-63.034966,3.7094529,-18.886522,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.630922449285016,11.16143994648805,34.04236106215404,37.98684315261132,2015-10-16 16:03:06.358847
42,0.52782977,71.50851,80.05309,-100.514854,-0.47822237,-48.303783,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.667918111144877,11.182045241951135,34.05656444911212,38.017942297544096,2015-10-16 16:03:10.858876
43,0.7463087,55.988983,60.53633,-6.8886027,-4.6391025,7.944602,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.806660618233371,11.092435461256446,33.97802027273304,37.967860880865324,2015-10-16 16:03:15.358912
44,0.74770147,56.88811,57.508156,-34.80945,-74.305695,37.20167,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.63389042566996,11.134024328261148,33.999322102288716,37.94121171726147,2015-10-16 16:03:19.858939
45,1.010666,45.32348,44.58344,-38.263107,8.472663,-25.22711,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.548251657566105,11.544904688060738,33.859607656021446,37.91063767427095,2015-10-16 16:03:24.358974
46,1.1699591,39.598644,36.442314,-39.607346,-42.0029,-33.58125,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.23743754571752,11.559916737813134,33.86181470960989,37.81546627127157,2015-10-16 16:03:28.859002
47,1.0967981,40.85343,38.364105,6.014243,15.198943,56.46954,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,11.602000544174041,11.03312044059859,34.211169847365326,37.77222222779972,2015-10-16 16:03:33.359037
48,1.227195,37.61348,35.169617,-31.705235,-55.760868,-8.567586,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,11.72180202716845,9.995018861998687,34.489203812903725,37.773089991358574,2015-10-16 16:03:37.859065
49,1.076719,38.435356,38.452732,-11.225309,24.589113,19.078558,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,11.984626755584252,10.922058784967339,34.139314797311776,37.7944204312342,2015-10-16 16:03:42.359100
50,1.18787,35.691204,33.31294,-39.582138,9.133648,-7.672203,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,11.967285372866504,11.707763085580005,33.909469881119875,37.81719546925806,2015-10-16 16:03:46.859128
51,1.1720521,36.611088,34.94617,-42.194927,-10.925293,-22.133125,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.227986013139718,11.543652082178221,33.93955575497799,37.87707826427914,2015-10-16 16:03:51.359162
52,1.1072294,40.68575,37.863026,-19.28583,5.5940156,21.498781,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.270840364879405,11.958117442809453,33.65729833621299,37.767498914618045,2015-10-16 16:03:55.859190
53,1.1694821,39.286633,36.01668,-18.150599,-43.19439,11.516336,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.432065850998598,11.927819701021205,33.48560431085897,37.657866249752104,2015-10-16 16:04:00.359225
54,1.1645796,40.81987,37.066692,-33.658184,-0.47519267,6.2223253,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.215718670523774,12.305662433306983,33.419403252421986,37.64983634716486,2015-10-16 16:04:04.859253
55,1.1600499,38.40019,35.21028,-35.84222,-39.61998,2.5612385,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.187754208850569,11.89660524837753,33.701033305017354,37.760181675806805,2015-10-16 16:04:09.359287
56,1.1452677,38.763103,34.937492,-14.949157,0.22738838,43.95781,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,11.815696410190867,11.260095125537191,34.11676383725717,37.820041533283074,2015-10-16 16:04:13.859315
57,1.2575432,39.67066,33.867886,-40.33253,-19.187382,-24.524164,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.087280529801955,11.7945401455148,33.84871079132766,37.82788731290541,2015-10-16 16:04:18.359351
58,1.2106953,38.095463,34.71209,-14.0756645,10.061866,22.506798,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,11.733370435214784,11.130050368385927,34.18277509365614,37.8155157676627,2015-10-16 16:04:22.859379
59,1.006393,44.864456,41.809113,-51.848835,2.5939488,-13.653748,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.514716874949782,10.979590074113489,33.841800297907476,37.71521599984652,2015-10-16 16:04:27.359414
60,0.77131325,49.96129,51.900444,1.5210342,-55.244778,83.248436,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,11.796295515787397,10.768646221320811,34.25430058447106,37.79515091620608,2015-10-16 16:04:31.859442
61,0.7821268,55.552795,57.514137,-52.035496,4.4573536,21.996826,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.399933283385435,11.008642129120865,33.99530462506602,37.82366258166708,2015-10-16 16:04:36.359476
62,0.7125501,60.33733,61.67958,-57.047478,-83.66373,-27.143852,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.740283343091916,11.204585232471223,33.68958420863126,37.720632631301385,2015-10-16 16:04:40.859504
63,0.6985923,66.280464,63.576694,-46.106636,13.949429,-15.243577,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.358802690789162,11.270905507793941,33.65114728768822,37.578891352168284,2015-10-16 16:04:45.359538
64,0.6726329,66.13363,69.21449,-13.932535,-72.36455,37.064808,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.053641988379944,11.201626469622322,33.74967218214794,37.54739718314451,2015-10-16 16:04:49.859567
65,0.8628236,60.39745,56.399044,-45.414757,-35.8966,-82.19947,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.40396019383895,11.304443368218791,33.469931206541006,37.441755451288714,2015-10-16 16:04:54.359602
66,0.69627136,66.78165,66.208664,-50.839214,4.8211102,-3.0281482,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.122225878481945,11.300913491847814,33.51970019936334,37.392904418984195,2015-10-16 16:04:58.859629
67,0.5752324,72.23015,74.20388,-67.62444,13.063897,-20.525597,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,12.112754676374607,11.09833713239641,33.35366048180731,37.180089894565754,2015-10-16 16:05:03.359665
68,0.44442287,91.08227,99.20446,-55.521797,25.52181,13.32786,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,11.931691404959613,10.834253626619745,33.23417322702261,36.935843556244905,2015-10-16 16:05:07.859693
69,0.30666438,134.33388,149.14287,-38.301983,-168.26715,8.649954,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,11.914660426402824,10.73028285156657,32.977874003565944,36.669310112912775,2015-10-16 16:05:12.359727
70,0.22756852,179.78128,207.68053,-214.33878,-27.417665,-43.045567,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,11.877026305640621,10.567956056928045,32.74068545631248,36.396401326984815,2015-10-16 16:05:16.859756
71,0.19022065,227.50533,268.825,-232.3472,-213.50948,-40.080265,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,11.738609485066263,10.28783481233404,32.58963410690194,36.13472977874335,2015-10-16 16:05:21.359791
72,0.21373858,198.9789,231.13321,-120.78235,129.70059,-11.245323,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,11.562673891540348,10.093202291664985,32.398154952247175,35.84980561017048,2015-10-16 16:05:25.859818
73,0.20687976,192.35416,223.48482,-81.72592,-10.431442,14.849787,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,11.444274362114202,9.95065727180555,31.97333053038466,35.387578901319394,2015-10-16 16:05:30.359853
74,0.43781877,93.63914,103.76994,-110.386314,-16.871296,-33.283844,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,11.355295784689476,9.909592090801217,31.48205892771625,34.90362247654642,2015-10-16 16:05:34.859881
75,0.7105625,69.143394,64.77913,-33.510826,5.844239,-23.749475,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,11.205550355378364,9.654450199144776,30.848869128771184,34.211490074783796,2015-10-16 16:05:39.359915
76,0.8708232,60.95096,48.52437,-9.914786,22.620632,-5.923293,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,10.980057301473336,9.679272386796178,30.109848845639807,33.47914296915009,2015-10-16 16:05:43.859944
77,0.7245745,65.59374,56.066296,-1.9192908,7.0313787,-2.385126,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,10.704321286897208,9.262758908434114,29.81556500689632,33.005287657368015,2015-10-16 16:05:48.359979
78,0.26856115,170.89435,163.4536,-83.34707,-137.35594,25.885979,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,10.651976116194302,9.069690721189287,29.57555058976817,32.71753471043955,2015-10-16 16:05:52.860006
79,0.21086797,199.30624,214.11244,-149.50867,10.398134,-85.53827,12.019452095031738,392.19488525390625,472.7174987792969,-87.72792053222656,111.5474624633789,-37.64264678955078,10.56782410506405,8.997820054287127,29.53883479504959,32.63713251420516,2015-10-16 16:05:57.360042
